ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
1835,11,CONSORCIO 4C,GP-8993,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-20191784,19/03/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar-Rta. ALMA-2021-0144. Diseño señalización Vertical Horizontal UF5 – Subtramos 5.2 y 5.4,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_899321_070303_CON_DISEÑO_SEÑALIZACIÓN_2021.pdf
1925,3,CONSORCIO 4C,GP-9499,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE - Dr. Álvaro Enrique Merchán Ramírez,20214091183932,11/10/2021,"Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Informe Mensual Técnico 83 y Socio ambiental 71-Versión 00, correspondientes a Septiembre de 2021.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_949921_090200_SUP_SUPER_TRANSP_SEPT_2021.pdf
1924,3,CONSORCIO 4C,GP-9066,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2021-0508,22/04/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Respuesta comunicación ALMA-2021-0511,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_906621_070402_CON_FICHAS_SOCIALES-ALMA_2021_0511.pdf
1926,3,CONSORCIO 4C,GP-9624,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2021-1737,03/12/2021,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Revisión del Informe Trimestral Socio – Ambiental 28, Componente Social.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_962421_070109_CON_REV_INFOTRIMESTRAL_N28-SOCIAL.pdf
1928,3,CONSORCIO 4C,GP-9430,Luis Eduardo Guerrero,20214091065342,15/09/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar.-Respuesta derecho petición- información proceso de expropiación.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_943021_070109_PERSONERIA_GUADUAS_RTA2_PETICION.pdf
1927,4,CONSORCIO 4C,GP-8822,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090050772,18/01/2021,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Plan de mediciones y certificado de equipos para la evaluación de los Niveles de Servicio E1, E2, E4, E5 y E12 correspondientes al primer semestre de 2021.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_882221_070303_CON_MEDICIÓN_INDICADORES_SEMESTRE#1_2021.pdf
1929,4,CONSORCIO 4C,GP-9460,CONCESIÓN ALTO MAGDALENA S.A.S,20214091108182,23/09/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Observaciones Plan de Compensación por Pérdida de Biodiversidad / Resolución 1685 de 2015,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_946021_070108_CON_OBS_PCPB_UF1.pdf
1923,4,CONSORCIO 4C,GP-9308,CONCESIÓN ALTO MAGDALENA S.A.S,"[{'radicado': 'ANI 2020-409-100512-2', 'fecha': '09/10/2020'}, {'radicado': 'ANI 2020-409-114242-2', 'fecha': '13/11/2020'}, {'radicado': 'ANI 2021-409-030490-2', 'fecha': '17/03/2021'}]",03/08/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot.-Seguimiento Disponibilidad Predial.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_930821_070401_CON_SEGUIM_DISPONIBILIDAD_PREDIAL_JULIO2021.pdf
1930,9,CONSORCIO 4C,GP-9207,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2021-0935,24/06/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Tramos requeridos para Operar y Mantener de las Rutas Nacionales 5008 y 4510.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_920721_050300_070303_CON_CONTROVERSIA_TRAMOS_O&M_.pdf
1931,3,CONSORCIO 4C,GP-0579,AGENCIA NACIONAL DE INFRAESTRUCTURA,ANI 20213050382241,21/12/2021,Ref. Contrato de Interventoría 145 de 2014 Interventoría Concesión Vial Girardot – Honda – Puerto Salgar Póliza de Seguro de Responsabilidad Civil Extracontractual,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_057921_010000_ANI_MODIFICACION POLIZA RCE_RECIBO DE CAJA.pdf
1932,4,CONSORCIO 4C,GP-9394,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,ANI 20214090874692,01/09/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Ayuda de memoria - Reunión Puerto Bogotá 27 de agosto de 2021.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_939421_070109_ANI_AYUDA_MEMOR_REUNION_CONCEJO_PTO_BOGOTA.pdf
1933,5,CONSORCIO 4C,GP-9563,CONCESIÓN ALTO MAGDALENA S.A.S,20214091324962,11/11/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot.-Revisión de 13 Avalúos Otrosí No. 9 - UF2 y UF3,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_956321_070406_CON_OBSER_AVALUOS9_13UF2-3.pdf
1934,4,CONSORCIO 4C,GP-8932,CONCESIÓN ALTO MAGDALENA S.A.S,20214090212902,24/02/2021,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Revisión de Avalúo Predio ALMA-5-0261, UF5",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_893221_070406_CON_OBS_AVALUO_ALMA-5-0261.pdf
1936,10,CONSORCIO 4C,GP-9139,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20214090578502,25/05/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Recomendaciones para promover las intervenciones de mantenimiento a cargo del Concesionario sobre el Nuevo Puente de Honda y sus accesos.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_913921_070303_ANI_RECOMENDAC_MTO_NPH.pdf
1935,2,CONSORCIO 4C,GP-9454,INSTITUCIÓN EDUCATIVA NICOLÁS DE FEDERMAN,RIEDNF No.105-21,21/09/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Respuesta a solicitud paso sin cobro de vehículo ODR 738 por el peaje Guataquí.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_945421_050300_IED_NICOLAS_FEDERMAN_NOCOBRO_PEAJE_GUATAQUI.pdf
1937,12,CONSORCIO 4C,GP-9037,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090408532,13/04/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Resultado Medición Niveles de Servicio – marzo de 2021 – Índices de Cumplimiento.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_903721_070303_CON_INDICES_MARZO_2021.pdf
1938,2,CONSORCIO 4C,GP-9173,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI, Ing. Luis Eduardo Gutiérrez Díaz",No especificado,10/06/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Informe Socioambiental 67 Versión 00,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_917321_090200_ANI_INF_SOCIOAMB_MAY_2021.pdf
1939,11,CONSORCIO 4C,GP-8845,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090086562,27/01/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda–Puerto Salgar–Girardot-Estado Planos Récord Unidades Funcionales,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_884521_090300_CON_PLANOS_RECORD_PROYECTO V4.pdf
1940,5,CONSORCIO 4C,GP-9159,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090612672,02/06/2021,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Revisión de Avalúo Predio ALMA-5-0261, UF5",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_915921_070406_CON_OBS_AVALUO_ALMA-5-0261.pdf
1942,4,CONSORCIO 4C,GP-9446,CONCESIÓN ALTO MAGDALENA S.A.S.,20214091109852,17/09/2021,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Revisión de Avalúo Predio ALMA-5-0105, UF5",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_944621_070406_CON_OBS_AVALUO_ALMA-5-0105.pdf
1941,7,CONSORCIO 4C,GP-9457,CONCESIÓN ALTO MAGDALENA S.A.S.,20214091107662,23/09/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Rta. ALMA-2021-1011. Revisión del Informe Gerencial Mensual # 82 de Agosto 2021.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_945721_070500_CON_OBSERV_INFOR_GERENC_AGOSTO_2021.pdf
1943,5,CONSORCIO 4C,GP-9279,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090817742,22/07/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Solicitud para el cumplimiento de la reglamentación del sistema para la Interoperabilidad de Peajes con Recaudo Electrónico Vehicular (IP/ REV). Resolución 546 de 2018.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_927921_070301_CON_REQUERI_DOCUMEN_CERTIFICA_IP_REV.pdf
1944,3,CONSORCIO 4C,GP-9086,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090489582,04/05/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar – Girardot-Plan de mediciones - Niveles de Servicio mayo 2021,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_908621_000000_CON_MEDICIÓN_INDICADORES_05_2021.pdf
1946,3,CONSORCIO 4C,GP-9615,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2021-1781,29/11/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Respuesta comunicado ALMA-2021-1668 - Acuerdos de reconocimiento de compensación socioeconómica,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_961521_070109_CON_ACUERDOS_COMPENSACION_SOCIAL.pdf
1947,2,CONSORCIO 4C,GP-8963,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI, Ing. Luis Eduardo Gutiérrez Díaz",20214090270802,10/03/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar.-Informe Socioambiental 64 Versión 00,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_896321_090200_ANI_INF_SOCIOAMB_FEB_2021.pdf
1945,2,CONSORCIO 4C,GP-9451,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI, Atn.: Ing. Carlos Alberto García Montes",20214091068622,21/09/2021,"Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Alcance a Concepto favorable frente al presunto Evento Eximente de Responsabilidad relacionado con la imposibilidad de acreditar la Solicitud de Cesión en los predios: ALMA-5-0253, ALMA-5-0254, ALMA-5-0258 y ALMA-5-0259 de la Unidad Funcional 5.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_945121_050300_ANI_EER_4PREDIOS_UF5_ALCANCE.pdf
1948,2,CONSORCIO 4C,GP-8838,AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI,ALMA-2021-0118,25/01/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar-Remisión Formato GCSP-F-001 Mantenimiento Bienes Uso Público – Diciembre 2020,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_883821_070200_ANI_REMISION_FORMATO_GCSP-F-001_MTTO_DIC-20.pdf
1950,2,CONSORCIO 4C,GP-8888,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI, Ing. Luis Eduardo Gutiérrez Díaz",20214090143282,09/02/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot.-Informe Socioambiental 63 Versión 00,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_888821_090200_ANI_INF_SOCIOAMB_ENE_2021.pdf
1949,5,CONSORCIO 4C,GP-9380,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI, Ing. Carlos Alberto García Montes",20214090969972,25/08/2021,"Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Actas de Retribución UF1, UF3 y UF4, para el mes de junio de 2021.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_938021_070210_ANI_ACTAS_RETRIBUCIÓN_UF134_JUN2021.pdf
1951,9,CONSORCIO 4C,GP-9170,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090643432,09/06/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Evaluación Deducción por Índice de Cumplimiento Predial – mayo 2021,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_917021_070401_CON_INDICE_PREDIAL_MAY2021.pdf
1952,6,CONSORCIO 4C,GP-8866,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI, Dr. Luis Eduardo Gutiérrez Díaz",20214090111472,02/02/2021,"Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Solicitud de No Objeción a un Plazo de Cura, por el incumplimiento de la obligación relacionada con la entrega de información exigida por la ANI y/o la Interventoría (incumplimiento al que hace alusión el literal “(h)” de la Sección 6.1 de la Parte Especial del Contrato de Concesión",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_886621_050300_070104_ANI_NOOBJECI_PCURA_PAVIMENT_UF4.pdf
1953,1,CONSORCIO 4C,GP-9140,DIEGO VIVAS,,25/05/2021,"Certificado de asistencia a Visita de Inspección Objetiva del Proyecto vial Girardot – Honda – Puerto Salgar, realizada los días 19, 20 y 21 de mayo de 2021",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_914021_030000_STT_VISITA_MAYO_2021.pdf
2046,6,CONSORCIO 4C,GP-9698,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20214091516232,30/12/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Solicitud de No Objeción a un Plazo de Cura derivado del Incumplimiento de la Obligación relacionada con la entrega de información.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_969821_050300_070115_ANI_NOOBJECIÓN_PCURA_CONVENIOS_REDES.pdf
2047,9,CONSORCIO 4C,GP-9132,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090567052,21/05/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Aprobación del desembolso - Acta Parcial de Obra 16.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_913221_070115_CON_APROB_DESMB_ACTA16.pdf
2048,7,CONSORCIO 4C,GP-9387,CONCESIÓN ALTO MAGDALENA S.A.S,20213050262081,27/08/2021,"Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar-Solicitud Información Valoración Obligaciones Contingentes / Ministerio de Hacienda y Crédito Público, con corte a 31.julio.2021.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_938721_070201_CON_OBLIGA_CONTIN_MINHACI_JUL_2021.pdf
2049,4,CONSORCIO 4C,GP-9546,CONCESIÓN ALTO MAGDALENA S.A.S.,20214091266962,29/10/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Observaciones-Informe-final-Plan-de-Reasentamiento,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_954621_070109_070108_CON_REVISION_PLAN_REASENT_UF5.pdf
2051,5,CONSORCIO 4C,GP-9391,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090990112,30/08/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Novedades Peajes - Agosto - 2021,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_939121_070301_CON_NOV_AGOSTO.pdf
2052,6,CONSORCIO 4C,GP-9107,CONCESION ALTO MAGDALENA S.A.S,20214090540792,14/05/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar.-Respuesta ALMA-2021-0702 Avance compromisos con comunidad de Puerto Bogotá,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_910721_070109_CON_REUN_PUERTO_BOGOTA.pdf
2050,3,CONSORCIO 4C,GP-9239,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20214090746032,06/07/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Alcance a la comunicación CI.004/GP9225/21/5.3-Solicitud de No objeción a un Plazo de Cura,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_923921_050300_ANI_NO-OBJECION_PCURA_SUBC_REDES_ALC.pdf
2053,3,CONSORCIO 4C,GP-9462,CONCESIÓN ALTO MAGDALENA S.A.S - Atn. Ing. Claudia Cecilia Castillo Pico,20214091120542,27/09/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot. Informe Trimestral N°27 / Gestión Ambiental mayo – julio 2021,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_946221_070108_CON_REQ_INF_TRIM_27.pdf
2054,4,CONSORCIO 4C,GP-8821,CONCESIÓN ALTO MAGDALENA S.A.S,20214090050702,18/01/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot. Revisión soportes Seguridad Social agosto y salarios julio de 2020,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_882121_070110_CON_OBS_SEG_SOC_SALAR_AGOS-JUL.pdf
2055,5,CONSORCIO 4C,GP-8926,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090208522,23/02/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Solicitud de informes Mensuales y Cuerpo de vigilancia permanente en estaciones de Pesaje,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_892621_070301_CON_INFORME MENSUAL.pdf
2057,5,CONSORCIO 4C,GP-9219,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090713832,25/06/2021,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Revisión de Avalúo Predio ALMA-5-0012-1, UF5",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_921921_070406_CON_OBS_AVALUO_ALMA-5-0012-1.pdf
2056,4,CONSORCIO 4C,GP-9330,CONCESIÓN ALTO MAGDALENA S.A.S,20214090910762,11/08/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot.-Revisión de 5 Avalúos Otrosí No. 9 de la UF3 y UF5,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_933021_070406_CON_OBSER_AVALUOS9_3UF3-2UF5.pdf
2058,2,CONSORCIO 4C,GP-9129,AGENCIA NACIONAL DE INFRAESTRUCTURA,20214090557652,20/05/2021,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar - Girardot Remisión Formato GCSP-F-009 Informe Mensual Recaudo de Peajes, abril 2021.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_912921_070202_ANI_F-009_RECAUD_PEAJES_ABR-2021.pdf
2059,2,CONSORCIO 4C,GP-9513,"AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI, Ing. Carlos Alberto García Montes",CI.004/GP9513/21/7.2.2,15/10/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar.-Formato-GCSP-F-208-Informe-Ingresos-Por-Explotación-Comercial–septiembre-de-2021,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_951321_070202_ANI_F-208_EXPLOTA_COMERCIAL_SEP_2021.pdf
2061,6,CONSORCIO 4C,GP-8832,CONCESIÓN ALTO MAGDALENA S.A.S,20214090072472,22/01/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot. Requerimiento Instalación Cercas Unidad Funcional 5.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_883221_070401_CON_REQUERIMIENTO_CERCAS_UF5.pdf
2060,4,CONSORCIO 4C,GP-9537,CONCESIÓN ALTO MAGDALENA S.A.S.,20214091251112,22/10/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda-Puerto Salgar-Girardot-Observaciones-Informe-final-Plan-de-Reasentamiento,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_953721_070109_070108_CON_RESP_PLAN_REASENTAMIENTO.pdf
2062,5,CONSORCIO 4C,GP-8873,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,"ANI 2021-409-001812-2, 2020-305-039702-1",04/02/2021,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Cierre proceso sancionatorio por Incumplimiento de la Obligación relacionada con la entrega de información asociada con las gestiones del Concesionario frente a la invasión del predio ALMA-4-0030, contemplada en la sección 4.5 literal (k) de la Parte General del Contrato de Concesión",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_887321_070109_ANI_CIERRE_CURA_ALMA-4-0030.pdf
2064,3,CONSORCIO 4C,GP-9152,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20214090604852,31/05/2021,"Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Actas de Retribución UF1-3-4, marzo de 2021.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_915221_070210_ANI_ACTAS_RETRIBUCION_UF134_MARZO 2021.pdf
2065,3,CONSORCIO 4C,GP-9202,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2021-0815,22/06/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Respuesta comunicación ALMA-2021-0841,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_920221_070402_CON_FICHAS_SOCIALES-ALMA_2021_0841.pdf
2063,2,CONSORCIO 4C,GP-8987,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI, Dr. Luis Eduardo Gutiérrez Díaz",20214090311282,18/03/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Remisión Formato GCSP-F-007 Informe de Ejecución de Recursos Públicos – Febrero 2021.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_898721_070202_ANI_F-007_REC_PUB_FEB2021.pdf
2066,2,CONSORCIO 4C,GP-9483,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2021-1479,06/10/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Respuesta comunicación ALMA-2021-1332,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_948321_070402_CON_FICHAS_SOCIALES-ALMA_2021-1332.pdf
2067,2,CONSORCIO 4C,GP-9284,"AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI, Dr. Carlos Alberto García Montes",20214090827462,26/07/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar.-Formato GCSP-F-001 Mantenimiento Bienes Uso Público – junio de 2021,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_928421_070202_ANI_F-001_MTTO_JUN-2021.pdf
2068,2,CONSORCIO 4C,GP-9124,"AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI, Dr. Luis Eduardo Gutiérrez Díaz",ALMA-2021-0741,19/05/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Formato GCSP-F-001 Mantenimiento Bienes Uso Público – abril de 2021,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_912421_070202_ANI_F-001_MTTO_ABR-2021.pdf
2069,6,CONSORCIO 4C,GP-9355,CONCESIÓN ALTO MAGDALENA S.A.S.,ANI No.: 20213050221951,18/08/2021,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Puerto Salgar – Girardot - Requerimiento Revisión Drenaje Superficial PR21+950, Unidad Funcional 2.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_935521_070104_CON_REV_DRENAJE_SUPERFICIAL_PR19+950_UF2.pdf
2071,15,CONSORCIO 4C,GP-9115,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20214090549932,18/05/2021,Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar - Girardot. Verificación del Cumplimiento a las Correcciones y Complementos Pendientes en la UF5. Revisión 3.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_911521_050300_090300_ANI_INFO_ESPECIF-TEC_UF5_R3.pdf
2073,3,CONSORCIO 4C,GP-9694,Francisca Gutiérrez Moreno,20214091509122,28/12/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Respuesta derecho petición,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_969421_070109_FGUTIERREZ_RTA_PETICION.pdf
2070,14,CONSORCIO 4C,GP-9613,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20213050295711,26/11/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Desistimiento a la Solicitud No objeción Plazo de Cura derivado del presunto incumplimiento relacionado con las Especificaciones Técnicas de la UF3.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_961321_050300_ANI_NO_OBJ_PCURA_ESPECIF_TECNIC_UF3_ALCANCE.pdf
2072,2,CONSORCIO 4C,GP-9023,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI, Ing. Luis Eduardo Gutiérrez Díaz",20214090385282,08/04/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Informe Socioambiental 65 Versión 00,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_902321_090200_ANI_INF_SOCIOAMB_MAR_2021.pdf
2077,2,CONSORCIO 4C,GP-9569,"AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI, Ing. Carlos Alberto García Montes",20214091319942,11/11/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar.-Reemplazo – Especialista en Pavimentos y Especialista en Geotecnia,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_956921_020200_ANI_REEMPLAZO_ESP_PAVIMENTOS_GEOTECNIA.pdf
2075,3,CONSORCIO 4C,GP-9580,CONCESIÓN ALTO MAGDALENA S.A.S.,20214091326282,11/11/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Solicitud Soportes subcuentas. Julio a octubre de 2021.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_958021_070201_CON_REQUERI_SOPORTES_SUBCUENTAS_JUL_OCT_2021.pdf
2074,2,CONSORCIO 4C,GP-8917,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI, Dr. Luis Eduardo Gutiérrez Díaz",20214090184102,17/02/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Remisión Formato GCSP-F-001 Mantenimiento-Bienes Uso Público – enero 2021.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_891721_070202_ANI_F-001_MTTO_ENE2020.pdf
