ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
4253,3,CONSORCIO 4C,CI.004/GP4593/18/7.4.2,CONCESIÓN ALTO MAGDALENA S.A.S,,06/06/2018,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Revisión Fichas Sociales - Respuesta a comunicación ALMA-2018-2010, ALMA-2018-1720, ALMA-2018-1721",15_01_Cartas_Enviadas/RADICADAS/2018/CI004_459317_070402_CON_FICHAS_SOCIALES_RTA_ALMA-2010- 1720-1721.pdf
4255,10,CONSORCIO 4C,CI.004/GP5295/18/5.3,CONCESIÓN ALTO MAGDALENA S.A.S,,03/10/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Aclaración Obligaciones Pendientes.,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_529518_050300_CON_OBLIGACI_PENDI (1).pdf
4254,11,CONSORCIO 4C,CI.004/GP5740/18/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2018-3896,11/12/2018,OBSERVACIONES EXPEDIENTES FINALES PREDIAL,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_574018_070401_CON_OBS_ALMA-4200 (1).pdf
4256,5,CONSORCIO 4C,CI.004/GP5173/18/7.1.9,ALCALDÍA MUNICIPAL DE LA DORADA,ALM-R-2018-2893,13/09/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Derecho de petición – Restitución Espacio Publico,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_517318_070109_AMD_DERECHO_PETICION_REST-ESPACIO_PUBLICO..pdf
4257,2,CONSORCIO 4C,CI.004/GP5547/18/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,,09/11/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Mensual Técnico 48 Versión 00.,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_554718_090200_INFORME_MENSUAL_OCT_2018.pdf
4260,9,CONSORCIO 4C,CI.004/GP4527/18/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA,,28/05/2018,Ref. Contrato de Concesión bajo el esquema de APP No. 003 de 2014 – Concesión Honda - Puerto Salgar – Girardot. SANEAMIENTO DEL INCUMPLIMIENTO,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_452718_050300_ANI_SANEA_INCUMPLI_ESTADOS-FINANC.pdf
4259,7,CONSORCIO 4C,CI.004/GP5103/18/7.1.13,CONCESIÓN ALTO MAGDALENA S.A.S,,05/09/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Verificación Agregado Fino - Grueso Concretos y Verificación de Mezcla Asfáltica UF 5,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_510318_070113_CON_SEGUI_VERIFICACIÓN_ENSAYOS-UF5.4.pdf
4258,14,CONSORCIO 4C,CI.004/GP3930/18/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI,ALMA-R-2018-0616,20/02/2018,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Evento Eximente de Responsabilidad - K23, UF2",15_01_Cartas_Enviadas/RADICADAS/2018/CI004_393018_050300_ANI_EER_ARQUEOLOGIA_K23-UF2.pdf
4261,5,CONSORCIO 4C,CI.004/GP4387/18/7.4.4,CONCESIÓN ALTO MAGDALENA S.A.S,,08/05/2018,RESOLUCIÓN DE EXPROPIACIÓN UF2,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_438718_070404_CON_RESOL_EXPRO_ALMA-1586-1584.pdf
4262,3,CONSORCIO 4C,CI.004/GP4583/18/7.1.1,CONCESIÓN ALTO MAGDALENA S.A.S,,06/06/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Revisión Plan Obras V6R3,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_458318_070101_CON_PLANOBRAS_V6R3.pdf
4264,3,CONSORCIO 4C,CI.004/GP4904/18/7.1.1,CONCESIÓN ALTO MAGDALENA S.A.S.,,27/07/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Seguimiento Plan de Obras – Gestión Predial Intersección Puente Actual Puerto Salgar (Costado Occidental) Ruta 45CLA Vía Norcasía,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_490418_070101_CON_INTERV-PREDIOS_AVA-OBRA_NORCASIA-UF5 (1).pdf
4263,2,CONSORCIO 4C,CI.004/GP4769/18/7.1.9,CONCESIÓN ALTO MAGDALENA S.A.S,,05/07/2018,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Alcances comunicaciones CI.004/GP4489/18/7.1.9 y CI.004/GP4432/18/7.1.9, Informe y Soportes Solicitudes Comunidad de Guataquí",15_01_Cartas_Enviadas/RADICADAS/2018/CI004_476918_070109_CON_SOLICITUDES_COMUNIDAD_GUATAQUI.pdf
4265,12,CONSORCIO 4C,CI.004/GP5643/18/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,,29/11/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Aprovechamiento Forestal K47+220 – K47+860 UF 3 / Respuesta ALMA-2018-4395,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_564318_070108_CON_TALA_K47_ALMA-2018-4395.pdf
4267,4,CONSORCIO 4C,CI.004/GP5461/18/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,,30/10/2018,SEGUIMIENTO Y CONTROL RESOLUCIÓN 355 I ALMR-R-2018-3414,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_546118_070108_CON_RES-355_OCUP-CAUCE_BURRAS.pdf
4266,3,CONSORCIO 4C,CI.004/GP5642/18/7.1.11,CONCESIÓN ALTO MAGDALENA S.A.S.,,29/11/2018,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Rta. Correo electrónico del 22/11/2018. PMT prueba de carga puente P1, PR4+800 – UF4.2 (R5008).",15_01_Cartas_Enviadas/RADICADAS/2018/CI004_564218_070111_CON_PMT_CARGA_VICON.pdf
4268,6,CONSORCIO 4C,CI.004/GP3789/18/7.1.9,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,,25/01/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Queja Señor Janer Perdomo López.,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_378918_070109_ANI_DP_JANER_PERDOMO.pdf
4269,4,CONSORCIO 4C,CI.004/GP3676/18/7.4.4,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2018-0054,05/01/2018,OBSERVACIONES RESOLUCIÓN DE EXPROPIACIÓN,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_367618_070404_CON_RESO_EXPR_ALMA-2017-5017.pdf
4270,6,CONSORCIO 4C,CI.004/GP4258/18/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,,11/04/2018,Solicitud No objeción Plazo de Cura.,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_425818_050300_ANI_NO-OBJECION_PLAZO-CURA_PREDIAL (1).pdf
4272,1,CONSORCIO 4C,CI.004/GP5155/18/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,2018-409-093657-2,10/09/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda — Girardot — Puerto Salgar. Registro Fílmico Informe Mensual Técnico 46,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_515518_090200_ANI_REGISTRO_FILMICO_INFO_MEN_TEC46.pdf
4273,2,CONSORCIO 4C,CI.004/GP04615/18/7.1.10,CONCESIÓN ALTO MAGDALENA S.A.S,,13/06/2018,SEGUIMIENTO CONDICIONES SEGURIDAD UF 5.4 PROCESO CORRECTIVO EJE 7,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_461518_070110_CON_SEGSISO_UF5_EJE7.pdf
4271,4,CONSORCIO 4C,CI.004/GP5017/18/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2018-2625,22/08/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Incumplimiento Especificaciones Técnicas Particularmente Método Constructivo Dovelas Nuevo Puente Puerto Salgar,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_501718_070103_CON_CONTRAPESO_PTE-SALGAR.pdf
4274,5,CONSORCIO 4C,CI.004/GP5721/18/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S,,13/12/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Revisión de Avalúo UF3,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_572118_070406_CON_OBS_ALMA-2018-1865 (1).pdf
4276,3,CONSORCIO 4C,CI.004/GP4060/18/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2018-0868,14/03/2018,Estructura Intervención Pavimento Rehabilitación Honda – La Dorada.,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_406018_070107_CON_DIS_REHABILITACION _HONDA-LA-DORADA.pdf
4275,11,CONSORCIO 4C,CI.004/GP5247/18/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI,,25/09/2018,SOLICITUD NO OBJECIÓN PLAZO CURA,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_524718_050300_ANI_NO_OBJ-CURA_APEN-TEC-6_UF5.4.pdf
4277,3,CONSORCIO 4C,CI.004/GP5670/18/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,,07/12/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Solicitud Reintegro Recursos Desembolsados Subcuenta Compensaciones Ambientales,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_567018_070108_CON_DEVO-PAGO-ANT_SUBC_COMP-AMB.pdf
4280,6,CONSORCIO 4C,CI.004/GP5016/18/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA,,21/08/2018,SANEAMIENTO DEL INCUMPLIMIENTO,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_501618_050300_ANI_SANEA_INCUMPLI_SEÑALES-DESTINO.pdf
4279,3,CONSORCIO 4C,CI.004/GP5741/18/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2018-3593,20/12/2018,RESPUESTA / ADECUACIÓN PASOS DE FAUNA,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_574118_070108_CON_ALMA-2018-4492.pdf
4278,3,CONSORCIO 4C,CI.004/GP4538/18/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2818-1734,29/05/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Observaciones Memoria Técnica abril 2018 Componente Ambiental / Respuesta comunicado ALMA-2018-1967,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_453818_070500_CON_OBS_MEM_TEC_ABR_AMB.pdf
4281,4,CONSORCIO 4C,CI.004/GP3900/18/7.1.7-7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2018-0566,15/02/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Revisión Ocupación de Cauce Box K50+611 UF 3 Comunicación ALMA-2017-1984,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_390018_070107_070108_CON_HIDRAUL_BOXK50+611_ALMA-1984.pdf
4282,5,CONSORCIO 4C,GP-4050,AGENCIA NACIONAL DE INFRAESTRUCTURA,20184090275682,16/03/2018,ANI_ACTAS_COMPEN_ESPECIAL-RETRIB,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_405018_060200_ANI_ACTAS_COMPEN_ESPECIAL-RETRIB1.pdf
4283,3,CONSORCIO 4C,CI.004/GP5563/18/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,,16/11/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Seguimiento Intervención Pavimento Rehabilitación Honda La Dorada Unidad Funcional 5.2,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_556318_070107_CON_ALMA-2018-4155_REHABILITA-PAV_HON-DORADA.pdf
4285,4,CONSORCIO 4C,CI.004/GP3977/18/7.4.4,CONCESIÓN ALTO MAGDALENA S.A.S.,,26/02/2018,OBSERVACIONES RESOLUCIÓN DE EXPROPIACIÓN,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_397718_070404_CON_OBS_RES_EXP_ALMA-2018-0317.pdf
4284,3,CONSORCIO 4C,CI.004/GP5750/18/7.1.15,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,,21/12/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Acta Parcial de Obra 11,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_575018_070115_ANI_DESEMB_ACT_RED11.pdf
4286,7,CONSORCIO 4C,CI.004/GP5107/18/9.3,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2018-2774,05/09/2018,"RTA. ALMA-2018-2825. VERIFICACIÓN DE CORRECCIONES Y COMPLEMENTOS UNIDADES FUNCIONALES 1, 2 Y 4",15_01_Cartas_Enviadas/RADICADAS/2018/CI004_510718_090300_CON_RTA_PENDIENTES.pdf
4288,3,CONSORCIO 4C,CI.004/GP4673/18/7.3.1,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,2018490538672,20/06/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Ajustes Resolución 0000842 de abril de 2014,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_467318_070301_ANI_CAMBIO_RES-842_CAT-II.pdf
4289,11,CONSORCIO 4C,CI.004/GP5635/18/5.3,CONCESIÓN ALTO MAGDALENA S.A.S,,20/11/2018,Otorgamiento Periodo de Cura,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_563518_050300_CON_PLAZ-CURA_APEN-TEC-6_UF5.4 (1).pdf
4287,3,CONSORCIO 4C,CI.004/GP5367/18/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2018-3197,11/10/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Logística Colocación Concreto Dovelas del Nuevo Puente de Puerto Salgar,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_536718_070103_CON_LOGISTICA_CONCRETO_PTESALGAR.pdf
4290,4,CONSORCIO 4C,CI.004/GP4413/18/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S,,10/05/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Seguimiento Obra Condiciones Losa Puente Río Magdalena UF1,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_441318_070103_CON_FISURAS_LOSA-PTE_MAGDALEANUF1.pdf
4292,3,CONSORCIO 4C,GP-5581,AGENCIA NACIONAL DE INFRAESTRUCTURA,,12/11/2013,INFORME MENSUAL RECAUDO DE PEAJES,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_558118_070200_ANI_ANEXO_REMISION_FORMATO_GCSP-F-009_RECAUDOPEAJES_OCT-181.pdf
4294,12,CONSORCIO 4C,CI.004/GP4373/18/5.3-7.1.4,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,,04/05/2018,Contrato de Concesión N° 003 de 2014 Concesión Honda - Puerto Salgar – Girardot. Interpretación Sección 4.17 Parte General Contrato Fecha Terminación Gestión Predial,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_437318_050300_070401_ANI_FECHA-FINAL_PREDIAL-4.17.pdf
4295,26,CONSORCIO 4C,CI.004/GP4208/18/7.4.1,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,,09/04/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Informe Predial línea de compra - Polígono Utilidad Pública.,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_420818_070401_ANI_AREAS_POLIG_UTI-PUB.pdf
4296,5,CONSORCIO 4C,CI.004/GP4163/18/7.1.11,CONCESIÓN ALTO MAGDALENA S.A.S,,28/03/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Incumplimiento PMT UF4 – Semana 163,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_416318_070111_CON_FORMATO_PMT_S163_UF4.pdf
4291,3,CONSORCIO 4C,CI.004/GP4331/18/7.1.4-7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,,25/04/2018,SEGUIMIENTO ACTIVIDADES DE ROCERÍA,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_433118_070104_070108_CON_SEG_ACT_ROCERÍA (1).pdf
4297,3,CONSORCIO 4C,CI.004/GP5272/18/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,,27/09/2018,Seguimiento Resolución 1000 del 2018 / Plan Compensación Pérdida Biodiversidad,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_527218_CON_SEG_RES_1000_PCPB.pdf
4293,3,CONSORCIO 4C,CI.004/GP4763/18/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,,04/07/2018,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Manejo Inadecuado RCD UF 5.1,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_476318_070108_CON_MAN_INAD_RCD_UF 5.1.pdf
4299,3,CONSORCIO 4C,GP-4093,,,1 de Marzo de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_409318_070108_CON_OBLIG_AMB_RES_LEV_VEDA_UF5.4.pdf
4301,4,CONSORCIO 4C,GP-4289,,,9 de Abril de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_428918_070107_CON_OBSERV_HIDRAU_ASERVICIO_UF3.pdf
4300,10,CONSORCIO 4C,GP-4068,,,4 de Marzo de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_406818_070110_CON_SEG_SOC_SEPOCT.pdf
4298,4,CONSORCIO 4C,CI.004/0437/18/1,,,2 de octubre de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_043718_010000_SOLICITUD_PRORROGA_FASE_CONSTRUCCION_RAD.pdf
4302,6,CONSORCIO 4C,GP-4560,,,5 de Junio de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_456018_070303_CON_TALUD_5+600_O4_05_2018.pdf
4303,3,CONSORCIO 4C,GP-4363,,,7 de Mayo de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_436318_070101_CON_ATRASO_REH_HONDA-LA-DORADA.pdf
4305,4,CONSORCIO 4C,GP-5020,,,3 de Agosto de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_502018_070103_CON_INCONSISTENCIAS_TABLERO_GUARINO.pdf
4304,3,CONSORCIO 4C,GP-5003,,,5 de Agosto de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_500318_070110_CON_SEGSISO_UF3_SEM184.pdf
4306,3,CONSORCIO 4C,GP-3718,,,2 de Enero de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_371818_ 070103_CON_SOCAVAC_TERRAP_PTE-P13-K87+100.pdf
4308,3,CONSORCIO 4C,GP-4776,,,6 de Julio de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_477618_070401_CON_OBS_ALMA-2391 (1).pdf
4307,3,CONSORCIO 4C,GP-3726,,,3 de Enero de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_372618_070107_070108_CON_HIDRAUL_BOXK70+964_ALMA-1978.pdf
4309,3,CONSORCIO 4C,GP-4591,,,2 de Junio de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_459118_070101_CON_INTERV-PREDIOS_AVA-OBRA_NORCASIA-UF5.pdf
4312,3,CONSORCIO 4C,GP-4505,,,0 de Mayo de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_450518_070103_CON_INTERV-PREDIOS_AVA-OBRA_NORCASIA-UF5.pdf
4311,2,CONSORCIO 4C,GP-3741,,,2 de Enero de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_374118_070107_070108_CON_HIDRAUL_BOXK57+351_ALMA-1976.pdf
4310,1,CONSORCIO 4C,GP-3695,,,,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_369518_090200_INFORME_MENSUAL_SOCAMB_261.pdf
4313,2,CONSORCIO 4C,GP-5244,,,1 de Septiembre de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_524418_070402_CON_FICHAS_SOCIALES_ALMA-3500 (1).pdf
4314,5,CONSORCIO 4C,GP-4623,,,6 de Junio de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_462318_070406_CON_OBS_ALMA-2018-2065.pdf
4315,5,CONSORCIO 4C,GP-4783,,,9 de Julio de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_478318_070108_CON_ASP_IMP_UF 5.4.pdf
4316,5,CONSORCIO 4C,GP-5589,,,3 de Noviembre de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_558918_070401_CON_OBS_ALMA-3880-3881 (2).pdf
4317,4,CONSORCIO 4C,GP-4220,,,1 de Abril de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_422018_070103_ACCESOS_TIPO1_UF3.pdf
4318,4,CONSORCIO 4C,GP-4421,,,5 de Mayo de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_442118_070107_CON_ANDEN_ZONAS_POBLADAS.pdf
4320,6,CONSORCIO 4C,GP-4278,,,7 de Abril de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_427818_070108_CON_SEG_OCUP_CAUCE_UF3.pdf
4319,3,CONSORCIO 4C,GP-4551,,,5 de Junio de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_455118_070108_CON_ALMA-2018-2052_OBLIG_PEND (1).pdf
4321,6,CONSORCIO 4C,GP-4211,,,0 de Abril de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_421118_070108_CON_INCUMP_OBLIG_RES-1684_UF5.4.pdf
4322,3,CONSORCIO 4C,GP-5102,,,7 de Septiembre de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_510218_070113_CON_ENSAYOS-PIT_PUENTES_UF5 (2).pdf
4323,5,CONSORCIO 4C,GP-4159,,,2 de Abril de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_415918_070108_CON_RECOM_LEV_VEDA.pdf
4325,2,CONSORCIO 4C,GP-5268,,,8 de Septiembre de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_526818_070108_CON_RESP_ALMA-2018-3424.pdf
4324,9,CONSORCIO 4C,CI.004/0027/18/2.2,,,3 de enero de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_002718_020200_ANI_REEMPLAZO_PROFESIONAL_SOCIAL_AMBIENTAL.pdf
4329,2,CONSORCIO 4C,GP-4637,,,6 de Junio de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_463718_070110_CON_RTASEG_SOC_SEPAGOS2017.pdf
4328,3,CONSORCIO 4C,GP-4937,,,6 de Agosto de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_493718_070500_CON_OBS_MEM_TEC_JUN_RESP_ALMA-2018-2792.pdf
4327,2,CONSORCIO 4C,CI.004/GP5192/18/7.4.4,,,8 de septiembre de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_519218_070404_ANI_RESOLUCIONES_EXPROPIACION.pdf
4326,4,CONSORCIO 4C,GP-4173,,,2 de Abril de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_417318_070103_CON_CONSTRU_VIGAS_PTES-K3+413YK5+279_UF5.4.pdf
4330,3,CONSORCIO 4C,GP-4490,,,8 de Mayo de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_449018_070202_CON_OBSERV_ESTAD-FINANC_MARZO-2018.pdf
4331,5,CONSORCIO 4C,GP-5360,,,7 de Octubre de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_536018_070406_CON_OBS_ALMA-2018-3496.pdf
4333,2,CONSORCIO 4C,GP-5316,,,5 de Octubre de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_531618_070500_CON_PLANOS_PROYECTO_MEMOTECNICA-V3.pdf
4332,12,CONSORCIO 4C,GP-5294,,,,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_529418_070107_CON_HIDRO_PTES-CONTRACTUALES_UF5 (4).pdf
4334,31,CONSORCIO 4C,GP-5355,,,2 de Octubre de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_535518_070401_CON_ALMA-3477-3478-3628-3629-3630-3646-3723.pdf
4337,3,CONSORCIO 4C,GP-4243,,,,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_424318_070110_CON_SEGSISO_UF1-2_SEM166.pdf
4336,6,CONSORCIO 4C,GP-4112,,,4 de Marzo de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_411218_070103_CON_CALIDAD_PESAJE_UF2.pdf
4335,5,CONSORCIO 4C,GP-4375,,,7 de Mayo de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_437518_070305_CON_RTA_ALMA20181691_NSO5_ENERO2018 (1).pdf
4338,2,CONSORCIO 4C,GP-4608,,,8 de junio de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_460818_090200_STT_INF_MEN_MAY_2018.pdf
4340,1,CONSORCIO 4C,GP-5680,,,1 de diciembre de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_568018_090200_ANI_REG_FILM_INFO_MENTEC49.pdf
4339,2,CONSORCIO 4C,GP-3919,,,9 de Febrero de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_391918_070103_CON_DOVELA_TERMINAL_RIOMAGDALENAUF1.pdf
4341,8,CONSORCIO 4C,GP-5110,,,7 de Septiembre de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_511018_070109_CON_TRASLADO_PQRS_FPADILLA (1).pdf
4343,3,CONSORCIO 4C,GP-4051,,,1 de marzo de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_405118_070200_ANI_ALCANCE_GCSP-F-001_MTTO_ENE-18.pdf
4342,12,CONSORCIO 4C,GP-4000,,,6 de Marzo de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_400018_070103_070110_ANI_COLAPSO_VIGA_PTESALGAR.pdf
4344,2,CONSORCIO 4C,GP-5652,,,0 de Noviembre de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_565218_070500_CON_MEMOTEC_AGO-18_ALMA_4404.pdf
4345,25,CONSORCIO 4C,GP-5340,,,0 de Octubre de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_534018_050300_ANI_EER_PREDIAL_GUATAQUI.pdf
4347,2,CONSORCIO 4C,CI.004/GP5046/18/7.4.4,,,3 de agosto de 2018,,15_01_Cartas_Enviadas/RADICADAS/2018/CI004_504618_070404_ANI_RESOLUCIONES_EXPROPIACION.pdf
