ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
3286,3,CONSORCIO 4C,CI.004/GP8692/20/5.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-2208,01/12/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar - Girardot Respuesta comunicaciones ALMA-2020-2703 y ALMA-2020-2702,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_869220_070402_CON_FICHAS_SOCIALES-ALMA_2020_2702_2703.pdf
3287,6,CONSORCIO 4C,CI.004/GP8231/20/7.5,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1428,27/07/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Segunda Revisión Memoria Técnica febrero 2020,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_823120_070500_CON_2DA-REV_MEMOTECNICA_FEB2020.pdf
3288,5,CONSORCIO 4C,CI.004/GP7847/20/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0829,23/04/2020,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar. - Revisión de Avalúo. Predio ALMA-2-0088, UF2.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_784720_070406_CON_REV_AVALU_ALMA-2-0088.pdf
3289,5,CONSORCIO 4C,CI.004/GP8042/20/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1155,11/06/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Revisión de avalúos ALMA-2-0157,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_804220_070406_CON_REV1_AVALU_ALMA-2-0157.pdf
3290,4,CONSORCIO 4C,CI.004/GP8027/20/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1139,10/06/2020,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Expediente Final Predial. Predio ALMA-1-0013, UF1.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_802720_070401_CON_EXP_FINAL_ALMA-2019-02873-.pdf
3291,4,CONSORCIO 4C,CI.004/GP8137/20/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1303,07/07/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar. - Solicitud de Información / Cronograma de actividades - Gestión Ambiental,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_813720_070108_CON_REQU_PROG_INFOR_AMB.pdf
3292,2,CONSORCIO 4C,CI.004/GP8073/20/7.4.2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1192,23/06/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Revisión Fichas Sociales - Respuesta a comunicación ALMA-2020-0643,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_807320_070402_CON_FICHAS_SOCIALES.pdf
3293,4,CONSORCIO 4C,CI.004/GP8101/20/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1246,30/06/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar. - Reiteración Requerimiento - Formato Lista de - Chequeo Expedientes Prediales.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_810120_070401_CON_REITERACION_FORMATO_EXPED-PREDIAL.pdf
3294,4,CONSORCIO 4C,CI.004/GP7957/20/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1030,22/05/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar. - Observaciones Olympus. Módulo “Estudios de Títulos” - en No Cumple.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_795720_070401_CON_REVISIÓN_OLYMPUS_2020-1247.pdf
3295,4,CONSORCIO 4C,CI.004/GP8398/20/7.1.1,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090839192,03/09/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Seguimiento Bimestral-Plan de Obras - Corte al 03 de septiembre de 2020,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_839820_070101_ANI_SEG_BIMES_PLANOBRA_SEP_2020.pdf
3296,3,CONSORCIO 4C,CI.004/GP7741/20/7.1.10,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0698,31/03/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Solicitud Información Sismedica,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_774120_070110_CON_SOLIC_INF_SISMEDICA.pdf
3297,4,CONSORCIO 4C,CI.004/GP8516/20/5.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1901,05/10/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Solicitud Información Consejo Profesional Nacional - de Ingeniería – COPNIA.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_851620_050300_CON_SOLICITUD_COPNIA.pdf
3298,4,CONSORCIO 4C,CI.004/GP8132/20/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1291,06/07/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Girardot - Honda - Puerto Salgar. - Observaciones Informe Avance Gestión Predial mayo - de 2020.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_813220_070401_CON_OBS_INFOGP_MAY2020.pdf
3299,3,CONSORCIO 4C,CI.004/GP8319/20/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1565,14/08/2020,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar - Girardot Observaciones Estudio de Títulos y Ficha Predial. Predio ALMA-5-0012-1, UF5",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_831920_070401_CON_EST_FICH_ALMA-2020-1953.pdf
3300,5,CONSORCIO 4C,CI.004/GP8286/20/5.3-9.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1514,11/08/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar. - Terminación Áreas Contractuales,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_828620_050300-090300_CON_AREAS_CONTRACTUALES_TERMINACI.pdf
3301,5,CONSORCIO 4C,CI.004/GP7785/20/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0758,13/04/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar. - Ayuda de Memoria. Reunión Conceptos Técnicos - ALMA-5-0250-1 y ALMA-5-0255,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_778520_070401_CON_MEMOR_FICHAS_GUADUAS.pdf
3302,3,CONSORCIO 4C,CI.004/GP8681/20/7.1.15,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-2170,26/11/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Observación Soportes Fondeo No 5 Acta de redes - No 13 y 14 (Alcance aclaratorio),15_01_Cartas_Enviadas/RADICADAS/2020/CI004_868120_070115_CON_OBSER_CUENTA_5_REDES_ALCANCE.pdf
3303,7,CONSORCIO 4C,CI.004/GP7508/20/7.1.11,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-3385,07/02/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Faltas en la Implementación del PMT,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_750820_070111_CON_INCUMPLIMIENTO_PMT_ENE-2020.pdf
3304,11,CONSORCIO 4C,CI.004/GP7445/20/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-8119,22/01/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Girardot - Puerto Salgar - Revisión a la versión 2 del sbtema de Drenap - Pluvial Vial Variante Puerto Bogotá UF 5.1.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_744520_070107_CON_ALMA-03427_DRENAJE_VARIA-PTO-BOGOTA1.pdf
3306,3,CONSORCIO 4C,CI.004/GP8139/20/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1388,07/07/2020,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Expedientes Finales Prediales. Predios ALMA-2-0117 y ALMA-2-0118-1, UF2.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_813920_070401_CON_EXP_FINAL_ALMA-2019-03196.pdf
3307,3,CONSORCIO 4C,CI.004/GP7883/20/7.1.15,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0890,30/04/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Asunto: Observación Soporte OP Cuenta de Cobro - No.3 Fondeo Redes - Apreciados Señores: - Teniendo en cuenta nuestra comunicación CI.004/GP7837/20/7.1.15 del 22 de abril de - 2020 Radicado ALMA-2020-0817 del 23,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_788320_070115_CON_REITERACI_SOPORTES-CTA-N3_REDES.pdf
3305,3,CONSORCIO 4C,CI.004/GP7531/20/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0351,13/02/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Expedientes Finales Prediales,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_753120_070401_CON_EXP_FINAL_ALMA-2019-02409.pdf
3309,4,CONSORCIO 4C,CI.004/GP7662/20/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0588,11/03/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Revisión de Avalúos UF2 y UF4,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_766220_070406_CON_AVALU_ALMA-2020-0127-0576.pdf
3310,3,CONSORCIO 4C,CI.004/GP82332/20/5.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1438,28/07/2020,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Ampliación Vigencia Pólizas de Construcción, - Cumplimiento y Responsabilidad Civil Año 2020.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_823320_050300_CON_ACTUALIZACION_POLIZAS_JULIO2020.pdf
3308,5,CONSORCIO 4C,CI.004/GP7972/20/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1048,27/05/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar. - Observaciones en Olympus de Estudios de Títulos - en No Cumple.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_797220_070401_CON_REVISIÓN_OLYMPUS_2020-1300.pdf
3311,3,CONSORCIO 4C,CI.004/GP8623/20/7.4.4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-2073,06/11/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Observaciones Resolución de Expropiación Predio - ALMA-5-0274 (UF5).,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_862320_070404_CON_OBS_RES_EXPR_ALMA-5-0274 (1).pdf
3312,4,CONSORCIO 4C,CI.004/GP8503/20/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1874,30/09/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Intersección Barrio Las Ferias Municipio de La - Dorada – UF5.2. Bandas Alertadoras.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_850320_070107_CON_BANDAS_ALERTAD_UF5.2.pdf
3313,4,CONSORCIO 4C,CI.004/GP7985/20/7.1.10,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1066,29/05/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar. - Seguimiento condiciones SST UF 2 y 5. Semana - 277 y 278,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_798520_070110_CON_SEGSISO_UF5_SEM277-278.pdf
3314,3,CONSORCIO 4C,CI.004/GP7729/20/7.1.10,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0683,30/03/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Condiciones Seguridad UF 3. Semana 252,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_772920_070110_CON_RSEGSISO_UF3_SEM252_001.pdf
3316,5,CONSORCIO 4C,CI.004/GP8635/20/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-2096,11/11/2020,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot. - Revisión de Avalúos Otrosí No. 9. Predio ALMA- - 3-0005 y ALMA-3-0015, UF3.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_863520_070406_CON_REV_AVAL9_2UF3.pdf
3315,5,CONSORCIO 4C,CI.004/GP7767/20/7.4.4,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090326522,06/04/2020,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Observaciones Resolución de Expropiación predio ALMA-3-0111, UF3.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_776720_070404_ANI_RESOL_EXPRO_ALMA-3-0111.pdf
3317,6,CONSORCIO 4C,CI.004/GP768220/20/7.4.4,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090326192,06/04/2020,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Observaciones Resolución de Expropiación predio ALMA-5-0252, UF5.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_768220_070404_ANI_RESOL_EXPRO_ALMA-5-0252.pdf
3318,3,CONSORCIO 4C,CI.004/GP7795/20/7.3.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0776,15/04/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Informe Auditoria Peajes Febrero 2020,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_779520_070301_CON_INFO-AUDI_PEAJE_FEB-20.pdf
3321,3,CONSORCIO 4C,CI.004/GP7435/20/7.4.4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-3185,21/01/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Girardot - Puerto Salgar - Observaciones Resolución de Expropiación UF3,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_743520_070404_CON_RES_EXP_ALMA-2019-03918.pdf
3320,6,CONSORCIO 4C,CI.004/GP8749/20/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-2289,16/12/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar - Girardot Observaciones a cálculo de mayores valores pagados. Respuesta a carta ALMA-2020-2935,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_874920_070401_CON_OBSERVACIONES_CALCULO_MAYORES-VALORES.pdf
3322,2,CONSORCIO 4C,CI.004/GP7616/20/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-8564,03/03/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Revisión Ajuste Diseño Geométrico Glorieta Norcasia UF 5.2. Accesos Predio ALMA-5-0070.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_761620_070107_AJUS-DIS_GLOR_NORCASIA-UF5.2.pdf
3323,3,CONSORCIO 4C,CI.004/GP7463/19/7.1.10,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-8215,29/01/2020,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Pago Seguridad Social Mayo, Salarios Abril 2019 y Soportes de Ingreso.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_746320_070110_CON_RSEGSOCMAYO_SALARIOSABR_2019.pdf
3324,4,CONSORCIO 4C,CI.004/8245/20/7.1.15,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1452,29/07/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Manejo de la Subcuenta Redes.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_824520_070115_CON_BALANCE_SUBCTA_RED.pdf
3259,12,CONSORCIO 4C,CI.004/GP7813/20/7.3.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0794,17/04/2020,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Rta.ALMA-2020-0949. Índices de Cumplimiento - agosto, septiembre, octubre, noviembre y diciembre - de 2019.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_781320_070303_CON_MEDIC-INDICADORES_2019-GENERALADORES_2019-GENERAL.pdf
3326,3,CONSORCIO 4C,CI.004/GP7700/20/7.1.10,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0704,19/03/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Condiciones Seguridad UF 5 Semana 258,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_770020_070110_CON_RSEGSISO_UF5_SEM258.pdf
3327,5,CONSORCIO 4C,CI.004/GP8626/20/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-2085,10/11/2020,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar. - Revisión de Avalúo Predio ALMA-3-0056, UF3.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_862620_070406_CON_REV_AVALU_ALMA-3-0056.pdf
3328,5,CONSORCIO 4C,CI.004/GP8287/20/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1515,11/08/2020,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar. - Revisión de Avalúo. Predio ALMA-5-0126, UF5",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_828720_070406_CON_REV_AVALU_ALMA-5-0126.pdf
3319,6,CONSORCIO 4C,CI.004/GP7968/20/7.1.10,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1046,27/05/2020,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar. - Revisión - Protocolos - de - Bioseguridad - COVID-19 - Concesionario, MECO, PAVCOL y MHC - Apreciados Señores",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_796820_070110_CON_REV_PROTOCOACT_BIOSEG.pdf
3329,5,CONSORCIO 4C,CI.004/GP8632/20/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-2091,11/11/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Revisión Respuesta a Solicitud actualización - sabana predial y Olympus.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_863220_070401_CON_REV_INFORME_OLYMPUS-2604.pdf
3330,3,CONSORCIO 4C,CI.004/GP8719/20/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-2260,14/12/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Seguimiento a Cronograma Expedientes Finales,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_871920_070401_CON_SEGUIMIENTO_CRONOGRAMA_EXP-FINALES3.pdf
3331,9,CONSORCIO 4C,CI.004/GP8595/20/7.5,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-2113,18/11/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Revisión Memoria Técnica septiembre 2020.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_859520_070500_CON_REV_MEMOTECNICA_SEP2020.pdf
3332,5,CONSORCIO 4C,CI.004/GP8041/20/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1144,11/06/2020,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar. - Revisión de Avalúo. Predio ALMA-5-0256, UF5",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_804120_070406_CON_REV_AVALU_ALMA-5-0256.pdf
3333,4,CONSORCIO 4C,CI.004/GP7949/20/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1017,20/05/2020,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar. - Observaciones Actualización Estudio Títulos Predio - ALMA-4-0032, UF4.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_794920_070401_CON_FICHA_ALMA-2020-1087.pdf
3334,4,CONSORCIO 4C,CI.004/GP7550/20/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0462,18/02/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Revisión de Avalúos UF3,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_755020_070406_CON_AVALU_ALMA-2019-03563-03901.pdf
3335,3,CONSORCIO 4C,CI.004/GP7578/20/7.1.15,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-8485,26/02/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Redes Existentes Norcasia.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_757820_070115_CON_RED_EXT_NORC.pdf
3336,2,CONSORCIO 4C,CI.004/GP7479/20/7.4.2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0252,30/01/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Revisión Fichas Sociales - Respuesta a comunicaciones ALMA-2020-0013 y ALMA-2020-0015,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_747920_070402_CON_FICHAS_SOCIALES_ALMA-2020-0013-0015.pdf
3325,5,CONSORCIO 4C,CI.004/GP8263/20/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1478,03/08/2020,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar. - Revisión de Avalúo. Predio ALMA-5-0075, UF5",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_826320_070406_CON_REV_AVALU_ALMA-5-0075.pdf
3337,5,CONSORCIO 4C,CI.004/GP8152/20/7.1.9,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1320,09/07/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Respuesta Comunicación  ALMA 2020-1579 – - SICC Social,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_815220_070109_CON_ALMA1579_SICC_SOCIAL.pdf
3338,3,CONSORCIO 4C,CI.004/GP8730/20/7.2.10,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204091266422,15/12/2020,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Acta de Retribución. Agosto y septiembre de 2020, de - las UF3 y UF4.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_873020_070210_ANI_ACTA-RETRIB_UF3_UF4_AGO_SEP_20.pdf
3339,3,CONSORCIO 4C,CI.004/GP7724/20/7.4.2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0679,27/03/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Revisión Fichas Sociales,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_772420_070402_CON_FICHAS_SOCIALES_ALMA-2020-0640_001.pdf
3340,12,CONSORCIO 4C,CI.004/GP8363/20/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1663,26/08/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot. - Visitas de Seguimiento y Control Compensaciones - UF2 y 3,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_836320_070108_CON_SEGUIM_COMPENS_AMBIEN_UF2-UF3.pdf
3341,5,CONSORCIO 4C,CI.004/GP7932/20/7.3.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0987,15/05/2020,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Informe Niveles de Servicio E1, E2, E4, E5, E12, - E16 Primer Trimestre 2020",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_793220_070303_CON_INFORME_N.S_TRIMEST-2020.pdf
3343,4,CONSORCIO 4C,CI.004/GP7837/20/7.1.15,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0817,22/04/2020,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Asunto: Validación Soportes Cuenta de Cobro No.3 - Fondeo Redes - Apreciados Señores: - En cumplimiento de los compromisos de supervisión, vigilancia y control adquiridos en - virtud del Contrato de Interventoría",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_783720_070115_CON_SOLICITUD_SOPORTES_CTA-#3.pdf
3342,3,CONSORCIO 4C,CI.004/GP7555/20/5.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-8413,19/02/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Reintegro Gastos Bancarios Aportes ANI Pesos 2019,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_755520_050300_CON_REINTEG-GAST-BANCAR_APORTES_ ANI-2019.pdf
3344,19,CONSORCIO 4C,CI.004/GP7905/20/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0941,08/05/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar. - Observaciones Generales Predios Cargados - Olympus Unidad Funcional 1 y 2,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_790520_070401_CON_OBSERV_OLYMPUS_UF1Y2.pdf
3345,3,CONSORCIO 4C,CI.004/GP8610/20/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-2061,05/11/2020,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Revisión Informe Trimestral Socio Ambiental 23 - Versión 01,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_861020_070108_CON_INFO_SOCIOAMBIEN_TRIM-23-V01.pdf
3346,3,CONSORCIO 4C,CI.004/GP8086/20/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-1286,24/06/2020,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Revisión Estudio de Títulos y Ficha Predial ALMA-5-0250-1, UF5",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_808620_070401_CON_FICH_ALMA-2020-1512.pdf
