ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
2905,2,CONSORCIO 4C,GP-6140,,,,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_614019_091000_ANI_INF-ESP_26.pdf
2908,3,CONSORCIO 4C,GP-6226,,,9 de Marzo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_622619_070404_CON_OBS_RES_EXP_ALMA-2019-01023.pdf
2907,5,CONSORCIO 4C,GP-6337,,,6 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_633719_070406_CON_AVALU_ALMA-2019-001194.PDF
2910,7,CONSORCIO 4C,GP-6442,,,,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_644219_070209_CON_ACTA-VPIP_COMPENS_ESP2-UF3-ABR-191.pdf
2909,2,CONSORCIO 4C,GP-6114,,,8 de Marzo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_611419_070109_CON_REITERACION_INFO_EER-UF5.1.pdf
2911,4,CONSORCIO 4C,GP-7077,,,8 de Octubre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_707719_070406_CON_AVALU_ALMA-2019-03051.pdf
2906,6,CONSORCIO 4C,GP-7328,,,8 de Diciembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_732819_070108_CON_ALMA-2019-03689_TRIM_20.pdf
2915,6,CONSORCIO 4C,GP-6838,,,5 de Agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_683819_070400_ANI_REVISION_ENTREGAS_AGO2019.pdf
2914,2,CONSORCIO 4C,GP-7242,,,2 de Diciembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_724219_070108_CON_SOL_INFO_EER_EXP52038.pdf
2916,4,CONSORCIO 4C,GP-5845,,,1 de Enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_584519_070303_CON_MONITOREO_VELOCIDAD_AT2.pdf
2912,5,CONSORCIO 4C,GP-6849,,,0 de Agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_684919_070110_CON_OBS_INVESTIGAC_AT-15082019..pdf
2913,6,CONSORCIO 4C,GP-7153,,,8 de Noviembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_715319_050300_ANI_PERIODO-ESPECIAL_UF5.1_ARQUE.pdf
2918,13,CONSORCIO 4C,GP-6765,,,2 de Agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_676519_070107_CON_MARSHAL_MDC-19-60-70-UF5_ALMA-2019-01952.pdf
2917,8,CONSORCIO 4C,GP-6378,,,3 de Mayo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_637819_070108_CON_ASPEC_IMPAC_UF5.4.pdf
2919,8,CONSORCIO 4C,GP-5841,,,1 de Enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_584119_070108_CON_INTERV_NORC_UF5.2.pdf
2920,13,CONSORCIO 4C,CI.004/GP6414/19/5.3,,,6 de mayo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_641419_050300_ANI_CONCEPTO_EER.pdf
2921,3,CONSORCIO 4C,GP-6962,,,9 de Septiembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_696219_070401_CON_FICH_ALMA-2019-02655.pdf
2922,4,CONSORCIO 4C,GP-5992,,,6 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_599219_070406_CON_OBS_ALMA-2019-00316-00311-4366 (1).pdf
2923,4,CONSORCIO 4C,GP-6090,,,8 de Marzo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_609019_070406_CON_OBS_ALMA-2019-00324.pdf
2924,3,CONSORCIO 4C,GP-6484,,,1 de Mayo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_648419_070401_CON_FICH-PRE_ALMA-2019-01612.PDF
2925,8,CONSORCIO 4C,GP-7269,,,6 de Diciembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_726919_070406_CON_AVALU_ALMA-03626-03627-03628-03630-03631-03632-03633-03634-EER2.pdf
2926,2,CONSORCIO 4C,GP-7341,,,9 de Diciembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_734119_070301_ANI_CRONO_AUDI-SIST_EJEC-PROG.pdf
2927,5,CONSORCIO 4C,GP-7082,,,7 de octubre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_708219_070202_ANI_REM_FOR_GCSP-F-009_INF_MEN_RP_SEP19.pdf
2928,5,CONSORCIO 4C,GP-5859,,,0 de Enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_585919_070108_CON_IMPAC_UF-4.2_OPERACION.pdf
2929,2,CONSORCIO 4C,GP-7284,,,0 de Diciembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_728419_090300_CON_ESTADO_PENDIENTES_AT3_UF3.pdf
2930,13,CONSORCIO 4C,GP-0333,,,4 de agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_033319_050300_ANI_ACTA_EER_PREDIAL_FZA_AEREA_UF1.pdf
2931,10,CONSORCIO 4C,GP-5789,,,4 de Enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_578919_050300_ANI_INTERESES_PAGO_APORTES-REDES.pdf
2933,3,CONSORCIO 4C,GP-5920,,,4 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_592019_070301_CORRECC_BASCULAS_SAN-LORENZO.pdf
2932,5,CONSORCIO 4C,GP-6156,,,,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_615619_070202_ANI_ANEXO_REMI_FORM_GCSP-F-207_REN_SUB_FEBRERO2019.pdf
2934,4,CONSORCIO 4C,GP-6233,,,2 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_623319_070404_CON_AYUDA_MEMORIA_EXPROPIAC-UF4.PDF
2936,3,CONSORCIO 4C,GP-6334,,,6 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_633419_070401_CON_EXP_FINAL-ALMA-2019-00735.PDF
2935,4,CONSORCIO 4C,GP-5805,,,1 de Enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_580519_CON_RESP_ALMA-2018-4692 (1)-.pdf
2937,2,CONSORCIO 4C,GP-6036,,,,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_603619_070404_ANI_RESOL_EXPRO_ALMA-2-00851.pdf
2938,7,CONSORCIO 4C,GP-6889,,,7 de Agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_688919_050300_ANI_NO-OBJECION_PLAZO-CURA_CORR-AVALUOS.pdf
2939,3,CONSORCIO 4C,GP-6547,,,4 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_654719_070109_TER_RTA_DP_JFORERO.pdf
2940,4,CONSORCIO 4C,GP-7229,,,8 de Noviembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_722919_050300_ANI_PLAZO-EER_PTE-PEATON_PTO-BOGOT.pdf
2941,3,CONSORCIO 4C,GP-6617,,,7 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_661719_070110_CON_SEGSISO_UF3_SEM228.PDF
2942,3,CONSORCIO 4C,GP-5799,,,1 de Enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_579919_070108_CON_RESOL-0472_DONA_MATER.pdf
2943,2,CONSORCIO 4C,GP-6563,,,8 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_656319_070301_CON_LEY-787_TARG-TIE_CAMARAS.PDF
2944,3,CONSORCIO 4C,GP-6310,,,6 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_631018_070103_CON_NIVELACIÓN_CAPA_INTERMEDIA-UF5.4.PDF
2945,3,CONSORCIO 4C,GP-5904,,,4 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_590419_070107_CON_SEÑAL_INTERSEC_UF5.2-5.4.pdf
2946,23,CONSORCIO 4C,GP-6505,,,6 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_650519_050300_ANI_CONTROVE_AMIGA-COMPON_CERRO-COLORA.pdf
2947,2,CONSORCIO 4C,GP-6016,,,1 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_601619_070402_CON_FICHAS_SOCIALES_ALMA-00368.pdf
2948,6,CONSORCIO 4C,GP-7361,,,3 de Diciembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_736119_070406_CON_AVALU_ALMA-2019-03050 (1).pdf
2949,12,CONSORCIO 4C,GP-6586,,,1 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_658619_070108_CON_SEG_COMPENSACIONES.PDF
2950,5,CONSORCIO 4C,GP-6743,,,9 de Julio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_674319_070115_CON_OBSER_INF_INV5.pdf
2951,2,CONSORCIO 4C,GP-6729,,,9 de Julio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_672919_070406_CON_ESTRATEGIA_AVALUOS_MELISSA.PDF
2952,4,CONSORCIO 4C,GP-6247,,,8 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_624719_070108_070109_CON_PLAN-REAS_ALMA-01028.pdf
2953,2,CONSORCIO 4C,GP-6420,,,,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_642019_070404_ANI_OB_RESOL_EXPROP_ALMA-3-002.pdf
2954,4,CONSORCIO 4C,GP-5973,,,6 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_597319_070103_ACCESO_VEH_K7+203-UF5.4.pdf
2955,5,CONSORCIO 4C,GP-7120,,,1 de Octubre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_712019_070108_CON_ALMA-2019-03089_AVALUO_PRED-DIMARCA.pdf
2956,3,CONSORCIO 4C,GP-6324,,,6 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_632419_070401_CON_EXPED_FINALES_ALMA-2019-00199-00200-00201.PDF
2957,2,CONSORCIO 4C,GP-7353,,,0 de Diciembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_735319_070109_CON_SOC_EXENTOS_PEAJEBRISAS.pdf
2958,12,CONSORCIO 4C,GP-5976,,,3 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_597619_050300_ANI_NO-OBJ-CURA_REINT-REC_SUBCAMB.pdf
2959,4,CONSORCIO 4C,GP-5771,,,4 de Enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_577119_070401_CON_OBS_ALMA-4422.pdf
2960,4,CONSORCIO 4C,GP-6498,,,5 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_649819_070108_CON_VISIT_ANLA_UF1.pdf
2961,5,CONSORCIO 4C,CI.004/GP6919/19/7.1.8,,,3 de septiembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_691919_070108_CON_INF_COMPEN_AMB.pdf
2962,15,CONSORCIO 4C,GP-6027,,,2 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_602719_070304_SEGURIDAD_VIAL_AUDITORÍA.pdf
2963,11,CONSORCIO 4C,GP-7263,,,9 de Noviembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_726319_050300_ANI_INFORME_VERIFICA_CONTEO-UF5.pdf
2964,3,CONSORCIO 4C,GP-7281,,,0 de Diciembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_728119_070401_CON_FICH_ALMA-2019-03572.pdf
2965,4,CONSORCIO 4C,GP-5960,,,5 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_596019_070103_CON_DEFICIEN_PEAJE_BRISAS.pdf
2966,3,CONSORCIO 4C,CI.004/GP5670/18/7.1.8,,,1 de enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_590719_070202_PWC_INFO_RELAC_CPAAM_31 DIC2018.pdf
2967,4,CONSORCIO 4C,GP-7141,,,8 de Noviembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_714119_070104_CON_TRATAM_FISURA-LONG_PAV.pdf
2968,3,CONSORCIO 4C,GP-6182,,,2 de Marzo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_618219_070303_CON_ILUMINACION_E14_BICENTENARIO.pdf
2969,2,CONSORCIO 4C,GP-6331,,,5 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_633119_070404_CON_CERTIFICACIONES_FIDUCIARIA_MARZO2019.pdf
2970,3,CONSORCIO 4C,GP-6255,,,5 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_625519_070301_CON_CORECCI_PEAJES_PESAJES.PDF
2971,7,CONSORCIO 4C,GP-6768,,,2 de Agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_676819_070401_CON_SOLICITUD_ACTUALIZACION_OLYMPUS.pdf
2972,2,CONSORCIO 4C,GP-5942,,,8 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_594219_090200_INFORME_MENSUAL_ENE_2019.pdf
2973,4,CONSORCIO 4C,GP-6496,,,,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_649619_070108_CON_ASP_IMP_UF3_1.pdf
2974,3,CONSORCIO 4C,GP-7351,,,0 de Diciembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_735119_050300_ANI_CESE_PLAZ-CURA_AGUA-RESID-BRISAS.pdf
2975,3,CONSORCIO 4C,GP-6640,,,8 de Julio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_664019_070401_CON_AYUD_MEMOR_EXP-FINAL.PDF
2976,2,CONSORCIO 4C,GP-5798,,,1 de Enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_579819_070108_CON_INFO_TRIME_ALMA-2018-4689 (1).pdf
2978,4,CONSORCIO 4C,GP-6450,,,3 de Mayo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_645019_070103_CON_SEGUI-A-SERVICIO_UF5.2.PDF
2977,4,CONSORCIO 4C,GP-7221,,,8 de Noviembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_722119_070303_CON_ROCERÍA_.pdf
2979,2,CONSORCIO 4C,GP-6839,,,6 de Agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_683919_070401_CON_MESA_TRABAJO_AVALUOS.pdf
2980,3,CONSORCIO 4C,GP-5983,,,6 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_598319_070101_CON_AVA-OBRA_PEAJE-UF5.pdf
2981,4,CONSORCIO 4C,GP-6769,,,2 de Agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_676919_070406_CON_AVALU_ALMA-2019-02308-02310.pdf
2982,6,CONSORCIO 4C,CI.004/GP6784/19/7.5,CONCESIÓN ALTO MAGDALENA S.A.S,,02/08/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Memoria Técnica Septiembre 2018/ Respuesta comunicado ALMA-2019-02200,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_678419_070500_CON_MEMOTEC_SEPT2018_RTA_ALMA_02200.pdf
2984,2,CONSORCIO 4C,CI.004/GP6713/19/7.1.9,CONCESIÓN ALTO MAGDALENA S.A.S,,24/07/2019,"COMUNICACIÓN CI.004/GP6551/19/7.1.9, COM ALMA-R-20191783",15_01_Cartas_Enviadas/RADICADAS/2019/CI004_671319_070109_CON_COMPRO_GRAMALOTAL.pdf
2983,1,CONSORCIO 4C,CI.004/GP6699/19/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI,2019-409-075069-2,22/07/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión Formato GCSP-F-007 Informe de Ejecución de Recursos Públicos – Junio 2019,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_669919_070202_ANI_REMI_FOR_GCSP-F-007_INFO_EJEC_RECPUB_JUN2019.pdf
2985,20,CONSORCIO 4C,CI.004/GP6508/19/5.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-20191391,04/06/2019,REQUERIMIENTO FORMAL,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_650819_050300_CON_REQER_EXTENCIION-EER_UF5.1.pdf
2986,4,CONSORCIO 4C,CI.004/GP7256/19/7.1.10,CONCESIÓN ALTO MAGDALENA S.A.S,,29/11/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Incumplimiento Condiciones SST UF 2 y 3 Semana 251,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_725619_070110_CON_SEGSISO_UF23_SEM251.pdf
2987,4,CONSORCIO 4C,CI.004/GP5796/19/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-20190359,10/01/2019,OBSERVACIONES REVISIÓN AVALÚO UF 5,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_579619_070406_CON_OBS_ALMA-2018-4301.pdf
2988,2,CONSORCIO 4C,CI.004/GP6316/19/7.4.2,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-20191043,23/04/2019,REVISIÓN FICHAS SOCIALES,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_631619_070402_CON_FICHAS_SOCIALES_ALMA-01278.PDF
2989,4,CONSORCIO 4C,CI.004/GP7136/19/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-20192614,06/11/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Revisión de Avalúo UF2 y UF3,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_713619_070406_CON_AVALU_ALMA-2019-01447-01527-03299.pdf
2991,5,CONSORCIO 4C,CI.004/GP5776/19/5.3-7.1.11,CONCESIÓN ALTO MAGDALENA S.A.S,,04/01/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Cierres NO Autorizados UF5.2 Honda La Dorada,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_577619_050300_CON_CIERES_SIN-PMT_UF5.pdf
2990,4,CONSORCIO 4C,CI.004/GP6612/19/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,,26/06/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Implantación y Diseños Espacio Público Peatonal Puerto Bogotá UF5.1,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_661219_070107_CON_DISEÑ_ANDEN_UF5.1.PDF
2992,2,CONSORCIO 4C,CI.004/GP6138/19/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S,,13/03/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Reiteración Requerimiento Proyección Costos Gestión Predial y Adquisición Predios,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_613819_070406_CON_PROYECC_COSTO_PREDIAL.pdf
2993,17,CONSORCIO 4C,CI.004/GP0041/19/2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI,2019-409-012265-2,05/02/2019,Ref. Contrato de Interventoría 145 de 2014 Concesión Honda — Girardot — Puerto Salgar. Reemplazo Personal Interventoría,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_004119_020200_ANI_REEMPLAZO_PERSONAL_PP_PSA_GOG_AMBIENTAL.pdf
2995,13,CONSORCIO 4C,CI.004/GP0221/19/2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA — ANI,2019-409-057703-2,04/06/2019,Ref. Contrato de Interventoría 145 de 2014 Concesión Honda — Girardot — Puerto Salgar. Alcance comunicación CI.004/0169/19/2.2 Reemplazo Geotecnista Interventoría,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_022119_020200_ANI_ALCANCE_HV_GEOTEC.pdf
2994,3,CONSORCIO 4C,CI.004/GP6344/19/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,,02/05/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Revisión Ajuste Diseño Estructura Pavimento Área Servicio UF5.2,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_634419_070107_CON_ALMA-2019-01342_DIS-PAV-ASERVICIO_UF5.PDF
2997,4,CONSORCIO 4C,CI.004/GP5925/19/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-28190296,06/02/2019,OBSERVACIONES FICHAS PREDIALES UF 5,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_592519_070401_CON_OBS_ALMA-2019-00163.pdf
2998,8,CONSORCIO 4C,CI.004/GP6096/19/5.3,CONCESIÓN ALTO MAGDALENA S.A.S,,07/03/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Revisión Informe Semanal Avance Gestión Predial Unidad Funcional 4. Respuesta a comunicados ALMA-2019-00631 y ALMA-2019-00726.,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_609619_050300_CON_EER4_INF_SEM-00631-00726.pdf
2999,5,CONSORCIO 4C,CI.004/GP7087/19/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S,,18/10/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Reiteración Cronograma Adquisición EER Predial UF2 y Requerimiento Primer Informe.,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_708719_070401_CON_SEGUI_EER_PREDIAL-UF2.pdf
3000,5,CONSORCIO 4C,CI.004/GP5893/19/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,,31/01/2019,RESPUESTA ALMA-2019-00155 / INFORMES 1 Y 2,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_589319_070108_CON_RESP_ALMA-2019-00155.pdf
2996,2,CONSORCIO 4C,CI.004/GP6461/19/9.10,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,,23/05/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión de Informe Especial No. 36 Pendientes UF3 y UF5.,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_646119_091000_ANI_INF_ESP_36.pdf
3002,6,CONSORCIO 4C,CI.004/GP6463/19/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,,23/05/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Respuesta ALMA-2019-01559 / Informe Trimestral 18,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_646319_070108_CON_INFO-TRI_ALMA-2019-01559.PDF
3001,2,CONSORCIO 4C,CI.004/GP6205/19/7.1.10,CONCESIÓN ALTO MAGDALENA S.A.S,,27/03/2019,SOLICITUD PROCEDIMIENTO PRUEBA CARGA,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_620519_070110_CON_SOL_PROCED_PRUCARGA.pdf
3003,2,CONSORCIO 4C,CI.004/GP5897/19/9.10,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,,31/01/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión de Informe Especial No. 18 y 19 Pendientes UF3 y UF5,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_589719_091000_ANI_INF_ESP_18-19.pdf
3004,3,CONSORCIO 4C,CI.004/GP7296/19/7.4.4,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,2019-409-131843-2,12/12/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda — Girardot — Puerto Salgar Observaciones Resolución de Expropiación No. ALMA-3-0065,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_729619_070404_ANI_OBS_RESOL_EXPR_ALMA-3-0065.pdf
3005,2,CONSORCIO 4C,CI.004/GP6001/19/7.1.9,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-20190411,19/02/2019,OBSERVACIONES INFORME TRIMESTRAL SOCI,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_600119_070109_CON_ALMA-0520_INFOTRIMESTRAL_SOCIAL17.pdf
3006,10,CONSORCIO 4C,CI.004/GP6339/19/5.3,CONCESIÓN ALTO MAGDALENA S.A.S,,30/04/2019,Análisis información presentada mediante el oficio ALMA-2019-01068 / Presunto Evento Eximente de Responsabilidad.,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_633919_050300_CON_SOPORT-EER-UF4_REGULA_AMBIENT.PDF
3007,4,CONSORCIO 4C,CI.004/GP6955/19/7.1.10,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-20192238,17/09/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones SST Memoria Técnica Abril 2019,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_695519_070110_CON_OBSI_MEMORIA_TECNICAABR.pdf
3008,4,CONSORCIO 4C,CI.004/GP6911/19/7.1.15,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-20192116,30/08/2019,Pendientes respuesta comunicación ALMA – 2,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_691119_070115_CON_PEND-RED-UF3_ALMA_02633.pdf
3009,2,CONSORCIO 4C,CI.004/GP6346/19/9.10,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,,01/05/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión de Informe Especial No. 33 Pendientes UF3 y UF5,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_634619_091000_ANI_INFO_ESPEC_33.pdf
3011,9,CONSORCIO 4C,CI.004/GP5933/19/5.3,CONCESIÓN ALTO MAGDALENA S.A.S,,08/02/2019,OTORGAMIENTO PERIODO CURA INCUMPLIMIENTO ESTUDIOS Y DISEÑOS DE ANDENES UF 5.2,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_593319_050300_CON_PERIODO_CURA_ANDENES-5.2.pdf
3013,9,CONSORCIO 4C,GP-6449,,,2 de Mayo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_644919_070401_ANI_GESTIÓN_PREDIAL_MELISSA.pdf
3015,5,CONSORCIO 4C,GP-5892,,,1 de Enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_589219_070401_CON_OBS_ALMA-2019-00154.pdf
3014,4,CONSORCIO 4C,GP-6981,,,0 de Septiembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_698119_070406_CON_AVALU_ALMA-2019-02328.pdf
3010,6,CONSORCIO 4C,CI.004/GP6994/19/7.1.10,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-20192318,26/09/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones SST Memoria Técnica Marzo 2019,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_699419_070110_CON_OBSI_MEMORIA_TECNICAMAR.pdf
