ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
4695,8,CONSORCIO 4C,CI.004/GP3617/17/7.1.10,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-84459,22/12/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Pago Seguridad Social octubre y Salarios Septiembre de 2017,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_361717_070110_CON_SEG_SOC_OCT (1).pdf
4697,3,CONSORCIO 4C,CI.004/GP2588/17/7.18,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-2017-3129,23/08/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Informe Cumplimiento Ambiental N° 2 – ICA UF 1 Respuesta ALMA 2017-3129,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_286917_070109_CON_ICA_UF1_ALMA-3129..pdf
4701,2,Consorcio 4C,CI.004/GP2054/16/7.1.9,CAJA DE COMPENSACIÓN COMFATOLIMA,NO IDENTIFICADO,29/03/2017,Ref. Derecho de petición- Retiro y entrega de paz y salvo.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_205417_070109_COMFATOL_DP_RET_SOL_PAZ_SALVO1.pdf
4700,3,CONSORCIO 4C,CI.004/GP2617/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-02298,13/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Condiciones inseguras UF2.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_261717_070108_2CON_CONDICIONES_INSEGURAS_UF2.pdf
4699,6,CONSORCIO 4C,CI.004/GP2232/17/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-81411,30/04/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Calidad en obras de construcción. Cicloruta entre Girardot y Nariño. UF2.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_223217_070103_CON_SEG_CICLORUTA_UF2.pdf
4702,2,Consorcio 4C,CI.004/GP2491/17/7.1.15,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-01993,15/06/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Seguimiento al Flujo de Fondos Redes.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_249117_070115_CON_FLUJO_FONDOS_RED1.pdf
4703,3,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,Consorcio 4C,CI.004/GP2612/17/7.1.7,12/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Diseños definitivos de los puentes P6 de la UF4 -,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_261217_070107_CON_PTE-P6_UF4_ALMA-1199.pdf
4704,3,CONSORCIO 4C,CI.004/GP3033/17/7.1.9,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-83155,15/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Solicitud Respuesta Comunicados Social,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_303317_070109_CON_SOLIC-RESPUEST_COMUNIC_SOCIAL.pdf
4706,3,CONSORCIO 4C,CI.004/GP1810/17/7.4,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-00474,07/02/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Revisión Avalúos. Respuesta a comunicación ALMA-2017-0332.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_181017_070400_CON_ALMA_2017_0332_OBSERV_AVALUOS.pdf
4705,4,Consorcio 4C,CI.004/GP2535/17/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-02110,27/06/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Condiciones Inseguras Desvío – UF 4,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_253517_070103_2CON_DESVIO_DEFICIENTE_UF41 (1).pdf
4708,1,CONSORCIO 4C,CI004/GP3253/17/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,NO IDENTIFICADO,12/10/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión Formato GCSP-F-001 Mantenimiento Bienes Uso Público – Septiembre 2017,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_325317_070202_ANI_FORMATO_GCSP-F-001_MTTO_SEP-171.pdf
4707,5,CONSORCIO 4C,CI.004/GP3240/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-03598,11/10/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Condiciones Seguridad UF 1 y 2. Semana 140,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_324017_070108_CON_SEGSISO_UF1-2_SEM140.pdf
4710,2,Consorcio 4C,CI.004/GP1898/17/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,NO IDENTIFICADO,24/02/2017,Ref. Contrato de Concesión Honda – Girardot – Puerto Salgar Observaciones Resolución de Expropiación Predio No. ALMA-4-0044.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_189817_050300_ANI_OBSERV_RESOL_EXPRO_ALMA-4-00441.pdf
4709,10,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20174090801252,CONSORCIO CUATROC (CONSORCIO 4C),CI.004/GP2701/17/7.4.1-7.5,28/07/2017,CI004_270117_070400_ANI_ANA_UTI_PUBLICA_ANI_CON,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_270117_070400_ANI_ANA_UTI_PUB..pdf
4712,2,CONSORCIO 4C,CI.004/GP2767/17/7.1.07,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-02366,31/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Diseños Alumbrado Público,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_276717_070107_CON_DISEÑ_ALUMBR_PUBLICO.pdf
4711,1,CONSORCIO 4C,CI.004/GP1961/17/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,NO IDENTIFICADO,10/03/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Mensual Técnico 28 Versión 00.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_196117_090200_ANI_INF_MEN_TECNIC_28_V001.pdf
4713,3,Consorcio 4C,CI.004/GP1762/17/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-00342,28/01/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Girardot - Puerto Salgar. Observaciones Fichas Prediales UF 3 Respuesta ALMA-2017-0119.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_176217_070401_1CON_OBS_ALMA-0119OK1.pdf
4714,4,CONSORCIO 4C,CI.004/GP1839/17/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-00314,12/02/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Verificación de cumplimiento al Estudio de Trazado y Diseño Geométrico. UF2.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_183917_070113_CON_CTRL_COTASPAVIMENTO_UF2.pdf
4715,2,CONSORCIO 4C,CI.004/GP2919/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-02958,01/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Evidencia Pago Seguridad Social y Salarios.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_291917_070108_CON_SOPORTE_PAGO_SSYSAL.pdf
4716,5,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,Consorcio 4C,CI.004/GP3569/17/7.1.3,13/12/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar
Seguimiento Calidad Procesos Constructivos
Centro de Control de Operación – UF3",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_356917_070103_CON_DEFICIENCIAS_CCO-UF3 (1).pdf
4717,5,CONSORCIO CUATROC,CI.004/GP2026/17/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),20174090285152,16/03/2017,Ref. Contrato de Concesión bajo el esquema de APP 003 de 2014. Contrato de Interventoría 145 de 2014. Concesión Honda – Puerto Salgar – Girardot.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_202617_050300_ANI_CONCEPTO FINANCIERO CENTROS Y PASOS URBANOS.pdf
4720,2,CONSORCIO 4C,CI.004/GP2044/17/7.4,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-00965,22/03/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Observaciones Resolución de Expropiación UF2 Respuesta a comunicación ALMA-2017-0916.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_204417_070401_CON_OBS_RES_EXP_ALMA-2017-0916.pdf
4718,12,CONSORCIO 4C,CI.004/GP3076/17/7.1.9,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-03225,20/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Derecho Petición Señor Diego Hernández,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_307617_070109_CON_PQRS_DIEGO_HERNANDEZ.pdf
4719,7,CONSORCIO 4C,CI.004/GP3494/17/7.1.7-7.1.15,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-8417,30/11/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Inventario de Redes,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_349417_070107_070115_CON_INVENTARIO_REDES_ALMA-4642 (1)..pdf
4721,3,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP2751/17,28/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Permiso Ocupación Cauce K37+338 UF2 Respuesta ALMA-2017-1166,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_275117_070107_070108_CON_HIDRAUL_OBRAK37338_ALMA-1166.pdf
4722,3,CONSORCIO 4C,CI.004/GP2102/17/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-31893,02/04/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Protección de los taludes de corte de la Unidad Funcional 3 – K47+580. Respuesta a ALMA-2017-0966.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_210217_070107_CON_PROTECCION_TALUD_K47+580.pdf
4724,2,CONSORCIO 4C,CI.004/GP1950/17/7.1.9,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-00760,06/03/2017,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Aprobación Informe Trimestral Socio – Ambiental 9, Componente Social",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_195017_070109_CON_APROB_INF_AMB_SOC_TRIMESTRAL_N9.pdf
4723,4,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP2583/17/7.4.1,05/07/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar
Observaciones Revisión Avalúos
Respuesta a comunicación ALMA-2017-2614",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_258317_070401_CON_OBSERV_PREDIAL_ALMA-2614.pdf
4725,2,CONSORCIO 4C,CI.0004/GP3358/17/7.1.9,Mónica María Oviedo Gómez,20174091207762,10/11/2017,Ref. Contrato de Interventoría ANI 145 de 2014 Concesión Honda – Girardot – Puerto Salgar Respuesta a solicitud,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_335817_070109_COM_DP_MONICA_OVIEDO.pdf
4727,4,CONSORCIO 4C,CI.004/GP3009/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-03189,13/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Resolución 1409 del 2014 UF5.3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_300917_070108_CON_INCUMP_RESOL_1409_UF5.pdf
4726,7,CONSORCIO 4C,CI.004/GP1881/17/7.1.4.,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-00628,22/02/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Incumplimiento en la implementación del PMT para la construcción de la Intersección a desnivel Chicoral.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_188117_070111_CON_CHICORAL_PMT__10.02.2017 N3.pdf
4728,4,CONSORCIO 4C,CI.004/GP2023/17/7.1.4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-00626,16/03/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar
Implementación del Plan de Manejo del Tránsito en las zonas de intervenciones de obra.",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_202317_070104_CON_PMT_OTROS_MARZO2017.pdf
4729,4,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,Consorcio 4C,CI.004/GP3640/17/7.4.1,21/12/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar.
Observaciones Revisión Avalúos.",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_364017_070401_CON_OBS_ALMA-5100.pdf
4730,3,CONSORCIO 4C,CI.004/GP2370/17/7.4,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-2017-1844,25/05/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar
Gestión Predial del Concesionario",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_237017_070401_CON_AVNCE_PREDIAL_ALMA1844.pdf
4733,2,AGUA DE DIOS-CUNDINAMARCA,NO IDENTIFICADO,AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),CI.004/GP2630/17/7.1.9,13/07/2017,Ref. Contrato de Interventoría ANI 145 de 2014 Concesión Honda – Girardot – Puerto Salgar Solicitud Prorroga Respuesta Oficio ANI 2017-409-069732-2,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_263017_070109_ANI_PRORROGA_SOLIC_INFO.pdf
4731,6,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,Consorcio 4C,CI.004/GP2428/17/7.1.7,02/06/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Diseños Puentes Peatonales UF2 y UF4 Comunicado ALMA-2017-1735,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_242817_070107_CON_PUENTES_PEATONALES_ALMA17351 (1).pdf
4732,3,CONSORCIO 4C,CI.004/GP1931/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-00726,02/03/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Requerimiento Resolución 2284 del 03 de noviembre de 2015 – Unidad Funcional 5.3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_193117_070108_CON_REQUE_RES_2284_LV.pdf
4735,3,CONSORCIO 4C,CI.004/GP1997/17/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-00872,14/03/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Construcción de la obra hidráulica localizada en el K46+668 Unidad Funcional 3.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_199717_070103_CON_OBRA_HIDRAULICA_K46+668.pdf
4734,18,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-4924,Consorcio 4C,CI.004/GP3591/17/5.3-7.1.15,20/12/2017,Ref. Contrato de Concesión bajo el esquema de APP No. 003 de 2014 – Concesión Honda - Puerto Salgar – Girardot. Contrato de Interventoría No. 145 de 2014.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_359117_050300_070115_CON_RECLAMO_FERREO_ALMA_4924 (1).pdf
4736,4,CONSORCIO 4C,CI.004/GP1835/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-00518,13/02/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Seguimiento de obra condiciones del acero de construcción puente K 125+590,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_183517_070103_CON_ACERO_PTEBICENTENARIO.pdf
4737,4,CONSORCIO 4C,CI.004/GP2932/17/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-02995,05/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Revisión Ocupación de Cauce Box K44+327 UF 3 Comunicación ALMA-2017-1150,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_293217_070107_CON_HIDRAUL_BOX-K44+327_ALMA-1150.pdf
4738,1,CONSORCIO 4C,CI.004/GP3397/17/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,NO IDENTIFICADO,01/10/2017 - 31/10/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Mensual Técnico 36 Versión 00.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_339717_090200_ANI_IMI_OCTUBRE1.pdf
4740,3,CONSORCIO 4C,CI.004/GP2864/17/7.2.1,FIDUCIARIA BOGOTÁ S.A.,20174090906922,25/08/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Respuesta Observaciones Costos Adquisición Predial,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_286417_070201_CON_RESPUESTA_FIDUCIA_PREDIOS..pdf
4739,7,CONSORCIO 4C,CI.004/GP3198/17/5.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-03455,06/10/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar PMT Unidad Funcional 3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_319817_070111_CON_PMT_UF3-S139.pdf
4741,3,I.E.D. TÉCNICO AGROPECUARIO JAIME NARVAEZ BELTRÁN,NO IDENTIFICADO,Consorcio 4C,CI.004/GP2120/17/7.1.9,05/04/2017,Ref. Contrato de Interventoría ANI 145 de 2014 Concesión Honda – Girardot – Puerto Salgar. Solicitud para desarrollo de actividad de responsabilidad social empresarial,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_212017_070109_IEDTABELTRAN_SOLIC_ACTIV_RESPON_EMPRES..pdf
4742,2,CONSORCIO 4C,CI.004/GP2193/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-2016-4171,25/04/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Revisión de la modificación al diseño hidráulico del Box K11+479. Unidad Funcional 2. Respuesta comunicación ALMA-2016-4171.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_219317_070108_CON_HIDRAULICA_BOX_K11 479_RTA_ALMA-4171 (1).pdf
4745,1,CONSORCIO 4C,CI.004/GP2137/17/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,NO IDENTIFICADO,08/04/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Mensual Técnico 29 Versión 00.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_213717_090200_ANI_INFORME_MENSUAL_MAR_20171.pdf
4743,3,CONSORCIO 4C,CI.004/GP3005/17/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-03102,13/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Observación Estructural Puente K2+750-UF1 Respuesta comunicado ALMA-2017-2728,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_300517_070107_CON_CONCEP_PTEK2+750_ALMA2728.pdf
4744,13,CONSORCIO 4C,CI.004/GP2035/17/7.1.15,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-0991,21/03/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Respuesta Comunicación ALMA 2017-0991.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_203517_070115_CON_RESP_COM_ALMA0991.pdf
4746,3,CONSORCIO 4C,CI.004/GP1971/17/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-00824,13/03/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Ausencia de obras hidráulicas K127 - UF4.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_197117_070103_CON_CONSTR_OBRASHIDRAUL_K127.pdf
4748,3,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),20174090288692,17/03/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Actividades en tramo de Taludes de corte en Puerto Bogotá.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_201917_070000_CON_CORTE_PTOBOGOTA_K131 (1).pdf
4747,4,Consorcio 4C,CI.004/GP2201/17/7.4,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-01328,25/04/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Revisión Avalúos. Respuesta a comunicación ALMA-2017-1332.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_220117_070401_CON_OBS_ALMA-1332.pdf
4749,1,CONSORCIOCUATROC CUATROC,CI004_202317_070104,AGENCIA NACIONAL DE INFRAESTRUCTURA,20174090288822,17/03/2017,implementación del plan de manejo del tránsito en las zonas de intervenciones de obra.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_202317_070113_CON_PMT_OTROS_MARZO2017_20174090288822.pdf
4752,3,CONSORCIO 4C,CI.004/GP2012/17/7.1.4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-20190314,15/03/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar
Respuesta a su comunicado ALMA-2017-0880
Observaciones al Informe Gerencial Mensual No.28. Febrero de 2017.",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_201217_090200_CON_RTA_INFORMEGERENCIAL_FEBRERO2017.pdf
4751,4,CONSORCIO 4C,CI.004/GP1992/17/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-00368,17/03/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Revisión de la modificación al diseño hidráulico del Box K27+385. Unidad Funcional 2. Respuesta comunicación ALMA-2016-0187.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_199217_070107_HIDRAULICA_BOX_K27 385_RTA_ALMA-0187.pdf
4750,8,Consorcio 4C,CI.004/GP2432/17/7.1.4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-01855,05/06/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Estudio Seguridad Vial Puente Flandes,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_243217_070104_1CON_SEGURIDAD_VIAL_FLANDES-HOF..pdf
4753,4,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP1991/17/7.1.7,14/03/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Revisión de la modificación al diseño hidráulico del Box K25+413. Unidad Funcional 2. Respuesta comunicación ALMA-2016-0216.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_199117_070107_HIDRAULICA_BOX_K25 413_RTA_ALMA-0216.pdf
4754,3,Consorcio 4C,CI.004/GP2400/17/7.4.2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-01785,30/05/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Fichas Sociales ALMA-2017-1870,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_240017_070402_CON_ALMA-1870_FICHAS_SOCIALES.pdf
4755,4,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,Consorcio 4C,CI.004/GP2123/17/7.1.15,05/04/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Listado de Precios unitarios Hidrocarburos. Respuesta ALMA-2017-0991,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_212317_070115_CON_PREC_UNIT_HIDROCARBUROS VF-I2.pdf
4756,5,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP3015/17/7.2.2,13/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Obligación Entrega Estados Financieros Patrimonio Autónomo Transacción,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_301517_070202_CON_ENTREGA_ESTADOS_FINANCIEROS.pdf
4757,4,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),CI.004/GP2114/17/7.1.3,05/04/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Seguimiento Plan de Obras y solicitud de información puente peatonal UF4,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_211417_070103_SEGUIMIENTO PTES PEATONALES UF4-2.pdf
4761,3,AGENCIA NACIONAL DE INFRAESTRUCTURA,20174090272712,CONSORCIO CUATROC (CONSORCIO 4C),CI.004/GP1996/17-7.2.2,14/03/2017,Ref.: Contrato de Concesión N° 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Alcance tarifas peaje Cambao 2017,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_199617-070200_ALCANCE_CONCEPTO_TARIFAS_CAMBAO.pdf
4758,4,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,Consorcio 4C,CI.004/GP1675/17/7.4,05/01/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar.
Observaciones informe avance Gestión Predial.
Respuesta ALMA-2016-4380",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_167517_070400_2CON_OBS_INFO_AVANCE_GP_ALMA_4380.pdf
4759,4,CONSORCIO 4C,CI.004/GP3141/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-03356,28/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Seguimiento Condiciones Seguridad UF 3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_314117_070108_CON_SEGUIM_CONDSEG_UF3_25SEPT2017.pdf
